accuracy,recall,precision,strategies,time_s,labeled_train_set_size,linear_training
0.37362637362637363,0.15202207880014,0.1548396542240638,fre_strat,7.304619312286377,500,1
0.238403451995685,0.08988734232650245,0.1465369767189537,fre_strat,55.97748780250549,1000,0
0.23095737246680642,0.06931338864814478,0.13182335630569633,fre_strat,64.47534012794495,1500,0
0.24427480916030533,0.07845385989088449,0.15545405062829826,fre_strat,73.14543461799622,2000,0
0.25715270596346085,0.08495692310951349,0.16482580332093708,fre_strat,81.98308205604553,2500,0
0.2644628099173554,0.08720767813824086,0.1692850106607308,fre_strat,91.12455344200134,3000,1
0.2591955998624957,0.0885004343551715,0.16238001566123472,fre_strat,142.6116304397583,3500,0
0.25876288659793817,0.08815800802208885,0.17524888052242416,fre_strat,152.16866755485535,4000,0
0.26082474226804125,0.08915008796918074,0.17411694436926423,fre_strat,162.02723288536072,4500,0
0.2639175257731959,0.09241595450339421,0.17568282804589572,fre_strat,172.04523611068726,5000,0
0.26872852233676975,0.08730204496977244,0.1654954523033775,fre_strat,182.43882775306702,5500,1
0.2850274725274725,0.09390844800636283,0.16899680176383847,fre_strat,252.25665259361267,6000,0
0.28846153846153844,0.09373416441696947,0.16592352926134038,fre_strat,263.4611032009125,6500,0
0.29052197802197804,0.0893805388451623,0.15792691807475737,fre_strat,275.3568756580353,7000,0
0.2977335164835165,0.08764357678144788,0.15234289336708715,fre_strat,287.18247175216675,7500,0
