accuracy,recall,precision,strategies,time_s,labeled_train_set_size,linear_training
0.36881868131868134,0.14865779097488518,0.14700340485924682,fre_strat,7.219395875930786,500,1
0.2754297994269341,0.10046932713642147,0.13097310698722459,fre_strat,55.35772466659546,1000,0
0.2558464223385689,0.08565715745367958,0.1565142743899375,fre_strat,63.811257123947144,1500,0
0.25614399446175146,0.08694627057943069,0.16077173545219858,fre_strat,72.61707282066345,2000,0
0.26181441876509143,0.09154072982730557,0.1668846824399899,fre_strat,81.83488821983337,2500,0
0.26480716253443526,0.0951054792664411,0.1801889010413134,fre_strat,91.19864535331726,3000,1
0.3062908215881746,0.10809584043881557,0.19415493747265242,fre_strat,142.43774008750916,3500,0
0.3043627619374785,0.10651739704782431,0.20032640681614733,fre_strat,151.87676978111267,4000,0
0.30975274725274726,0.11203591326397606,0.20300238739005858,fre_strat,162.3759686946869,4500,0
0.31490384615384615,0.11357136247538624,0.20187977214148078,fre_strat,172.64857602119446,5000,0
0.3162774725274725,0.11319466641386076,0.193186031731974,fre_strat,182.77575016021729,5500,1
0.27918956043956045,0.1002596003304915,0.17921821629256354,fre_strat,236.70182943344116,6000,0
0.2853708791208791,0.10228294023782519,0.18908216267897923,fre_strat,247.7249026298523,6500,0
0.2891483516483517,0.10179483161988441,0.18456325092875492,fre_strat,258.9729218482971,7000,0
0.29086538461538464,0.09826737212413736,0.18000800755577462,fre_strat,270.44399404525757,7500,0
0.29395604395604397,0.09765214978718742,0.17763096581641782,fre_strat,282.18950510025024,8000,1
0.2918956043956044,0.09274152822112722,0.17400840547921323,fre_strat,340.5710117816925,8500,0
0.2936126373626374,0.09240385242285201,0.17510477701379454,fre_strat,352.9294333457947,9000,0
0.29979395604395603,0.09257200958948902,0.17439188956499765,fre_strat,365.3877897262573,9500,0
0.3011675824175824,0.09226415519033182,0.17014755954643657,fre_strat,378.03354811668396,10000,0
0.30563186813186816,0.09040320013417559,0.16505805942144583,fre_strat,390.97887206077576,10500,0
0.3070054945054945,0.08965184427717274,0.16317196049347973,fre_strat,404.1860988140106,11000,0
0.3083791208791209,0.08707520574688707,0.15758837451500401,fre_strat,417.62401247024536,11500,0
0.3118131868131868,0.08672195979322223,0.15684225200098198,fre_strat,431.2944951057434,12000,0
0.3087225274725275,0.08510238018549114,0.15632930182910815,fre_strat,445.30662965774536,12500,0
0.3076923076923077,0.08409684393638678,0.15176306889901445,fre_strat,459.58141112327576,13000,0
0.3090659340659341,0.08359960954211035,0.15173168117395056,fre_strat,473.94866609573364,13500,0
0.3080357142857143,0.08199074633628625,0.15274695795454404,fre_strat,488.55119156837463,14000,0
0.3073489010989011,0.07725159880663775,0.14992304914767202,fre_strat,503.5616948604584,14500,0
0.3073489010989011,0.07601109541336994,0.14193218700615376,fre_strat,518.7072751522064,15000,0
0.3083791208791209,0.07551967411548442,0.14190173411176676,fre_strat,534.1076333522797,15500,0
0.3073489010989011,0.07473105499420445,0.14069345941859854,fre_strat,549.6986567974091,16000,0
0.30494505494505497,0.07344502173220098,0.14114861988597843,fre_strat,565.8913762569427,16500,0
0.30254120879120877,0.07200351215388093,0.13976629410690258,fre_strat,581.9916388988495,17000,0
0.3046016483516483,0.07178864676472273,0.1369413162853282,fre_strat,598.3362560272217,17500,0
0.30391483516483514,0.07135041700847883,0.13712096638162247,fre_strat,615.0125229358673,18000,0
0.3018543956043956,0.07032374828740491,0.13557076784304348,fre_strat,631.8729293346405,18500,0
0.2980769230769231,0.06960237546419787,0.13319716814516383,fre_strat,649.0313055515289,19000,0
0.2925824175824176,0.06894892198388723,0.13297900273102572,fre_strat,666.3823573589325,19500,0
0.28949175824175827,0.06751332854029442,0.12955367906859364,fre_strat,684.4943199157715,20000,0
0.28399725274725274,0.06512318158483477,0.12425385571268428,fre_strat,702.5717437267303,20500,0
0.28296703296703296,0.0652944629604694,0.12416125797464515,fre_strat,721.2243814468384,21000,0
0.2802197802197802,0.06442821360449177,0.12340348143715967,fre_strat,739.6437199115753,21500,0
0.2778159340659341,0.06328701808147318,0.12178865334015461,fre_strat,758.4221706390381,22000,0
0.27403846153846156,0.06188939293142976,0.12136277669190965,fre_strat,777.180064201355,22500,0
0.27266483516483514,0.061099199721089584,0.11935612183023092,fre_strat,796.4186880588531,23000,0
0.2706043956043956,0.061129602218330054,0.11949225748169799,fre_strat,816.3560183048248,23500,0
0.2699175824175824,0.060767625994238204,0.11846617972426184,fre_strat,836.137898683548,24000,0
0.26820054945054944,0.05873389978040455,0.11731286043470378,fre_strat,856.1321671009064,24500,0
0.2657967032967033,0.05753030930743382,0.11838039341393958,fre_strat,876.4130072593689,25000,0
0.26373626373626374,0.056836113668474436,0.11834948086465066,fre_strat,899.2971293926239,25500,0
0.2613324175824176,0.05594648307631373,0.1180595736922174,fre_strat,920.5662014484406,26000,0
0.260989010989011,0.055684617794770325,0.11618281926778372,fre_strat,941.7561836242676,26214,0
