accuracy,recall,precision,strategies,time_s,labeled_train_set_size,linear_training
0.6348684210526315,0.5762870230872074,0.603534858916752,fre_strat,1.9429798126220703,500,1
0.6633663366336634,0.6040419586188353,0.636467395784503,fre_strat,17.85101842880249,1000,0
0.6758241758241759,0.6167918887020107,0.6580690539994329,fre_strat,20.225004196166992,1500,0
0.694078947368421,0.6474602171110708,0.6804299476428317,fre_strat,22.561214685440063,2000,0
0.6864035087719298,0.644248548784246,0.6639803535855331,fre_strat,25.11098003387451,2500,0
0.7149122807017544,0.6702081558393159,0.7028639055368238,fre_strat,27.839011430740356,3000,1
0.7697368421052632,0.7321411633180006,0.7534600089180408,fre_strat,57.977776288986206,3500,0
0.7774122807017544,0.7404133172836969,0.7557490495157697,fre_strat,61.1320526599884,4000,0
0.7817982456140351,0.7426763651643122,0.7638248007762918,fre_strat,64.41876125335693,4500,0
0.7861842105263158,0.7446118112184973,0.7716573327005222,fre_strat,67.82076096534729,5000,0
0.7883771929824561,0.7423562947272618,0.7807893505395851,fre_strat,71.66404104232788,5500,1
0.8004385964912281,0.7652733737412033,0.8035846771262539,fre_strat,114.98869609832764,6000,0
0.8037280701754386,0.7639738579237375,0.8119860797813745,fre_strat,118.85832953453064,6500,0
0.8037280701754386,0.76211783478361,0.8140933008997273,fre_strat,123.23910546302795,7000,0
0.7993421052631579,0.7564540756987863,0.8090502123876362,fre_strat,127.46955943107605,7500,0
0.8015350877192983,0.7574876674300524,0.8142266877414011,fre_strat,132.0327033996582,8000,1
0.8026315789473685,0.7633450747890163,0.807350558358934,fre_strat,198.08392000198364,8210,0
