accuracy,recall,precision,strategies,time_s,labeled_train_set_size,linear_training
0.6403508771929824,0.5843810102997511,0.597966566687175,,1.9364378452301025,500,1
0.7192982456140351,0.6634535713753372,0.6935235172050634,,27.297861099243164,1000,0
0.7324561403508771,0.6668973117798745,0.7104864846110063,,29.773285627365112,1500,0
0.7412280701754386,0.6771875031674344,0.71976342186111,,32.82625460624695,2000,0
0.743421052631579,0.6819786015591229,0.7335577938892279,,35.64219856262207,2500,0
0.7445175438596491,0.6760353500573866,0.7312479458282928,,38.543593883514404,3000,1
0.7708333333333334,0.7219362175617463,0.7613704665532113,,73.30271291732788,3500,0
0.7752192982456141,0.727993972931479,0.7603547033341068,,76.58331513404846,4000,0
0.7785087719298246,0.7290257911132972,0.769185389186791,,80.52727890014648,4500,0
0.7752192982456141,0.722318295100538,0.7641682549197891,,84.18906116485596,5000,0
0.7774122807017544,0.7245556454858472,0.7698661148540724,,88.13045859336853,5500,1
0.7927631578947368,0.745801489066762,0.7829875921533043,,129.29176712036133,6000,0
0.7894736842105263,0.7432196708849438,0.7792200400385638,,133.91395831108093,6500,0
0.793859649122807,0.748898109973319,0.7844006107171001,,138.7252049446106,7000,0
0.7949561403508771,0.7502024661270849,0.7848429874058784,,143.34080004692078,7500,0
0.793859649122807,0.746759583538285,0.7825417575294389,,148.0919156074524,8000,1
0.8114035087719298,0.7682492569571764,0.800336559528364,,204.1189956665039,8210,0
