accuracy,recall,precision,strategies,time_s,labeled_train_set_size,linear_training
0.6107456140350878,0.5464088942820867,0.5727988434282324,,1.857224941253662,500,1
0.6787280701754386,0.6100034426579477,0.6430257063651716,,25.048800945281982,1000,0
0.6973684210526315,0.6201796114650397,0.6909448727187386,,27.409154891967773,1500,0
0.7006578947368421,0.624709353827485,0.6863310912064471,,29.942015171051025,2000,0
0.7039473684210527,0.6275130616509927,0.6875563562071029,,32.83754324913025,2500,0
0.6995614035087719,0.6219857889237199,0.6875107829143262,,36.001305103302,3000,1
0.7894736842105263,0.740662599296637,0.7718352791455478,,68.85915756225586,3500,0
0.7828947368421053,0.7344341928742374,0.7659543609203301,,72.23244142532349,4000,0
0.7850877192982456,0.7350369950899428,0.7681942479095782,,75.80344772338867,4500,0
0.7894736842105263,0.7393712340310782,0.7741060351846047,,80.10020351409912,5000,0
0.7883771929824561,0.7369437332164807,0.7734260633891193,,84.31132459640503,5500,1
0.7993421052631579,0.7446077280030561,0.7952792376345066,,132.1664698123932,6000,0
0.7993421052631579,0.7450150267974517,0.7958326319390632,,136.51186156272888,6500,0
0.7960526315789473,0.7404412894237142,0.7903270876081463,,141.50477695465088,7000,0
0.7960526315789473,0.7403300547184862,0.7898747101655615,,146.26808881759644,7500,0
0.7971491228070176,0.7420541926495207,0.7900338731247996,,151.349285364151,8000,1
0.8092105263157895,0.7565965506005551,0.8110888852749317,,212.08130073547363,8210,0
