accuracy,recall,precision,strategies,time_s,labeled_train_set_size,linear_training
0.6359649122807017,0.5723649711577158,0.6074518732969205,fre_strat,1.8682293891906738,500,1
0.706140350877193,0.6573236357674135,0.6590863358632967,fre_strat,33.57086253166199,1000,0
0.7138157894736842,0.6605189911908063,0.684200108921013,fre_strat,35.830419063568115,1500,0
0.7258771929824561,0.6711564317548331,0.7094612538792268,fre_strat,39.147714376449585,2000,0
0.7269736842105263,0.6822964636527598,0.6894944547206435,fre_strat,43.15648174285889,2500,0
0.7247807017543859,0.6725552653937307,0.6851593040099968,fre_strat,46.05992794036865,3000,1
0.7872807017543859,0.7468520167240531,0.7646442636188135,fre_strat,76.23512959480286,3500,0
0.7872807017543859,0.7505764484490751,0.768741635207817,fre_strat,79.66694283485413,4000,0
0.7883771929824561,0.747764666338744,0.7708693629454089,fre_strat,82.93049621582031,4500,0
0.7872807017543859,0.7470643972931479,0.7670073875108109,fre_strat,86.43214106559753,5000,0
0.7883771929824561,0.7431820410201374,0.7709342459615007,fre_strat,91.90532422065735,5500,1
0.805921052631579,0.76238533142542,0.7863340992393782,fre_strat,140.39635157585144,6000,0
0.805921052631579,0.7598535132436017,0.7916173051858536,fre_strat,144.36074900627136,6500,0
0.8048245614035088,0.757347003979788,0.7954301995480639,fre_strat,148.90740776062012,7000,0
0.8048245614035088,0.7538238280493077,0.7970762570762571,fre_strat,153.28383898735046,7500,0
0.8037280701754386,0.7501685648914128,0.7975297339952512,fre_strat,158.27243638038635,8000,0
0.8037280701754386,0.7501685648914128,0.7975297339952512,fre_strat,162.90053939819336,8210,0
