accuracy,recall,precision,strategies,time_s,labeled_train_set_size,linear_training
0.3659718856034901,0.2602978486709193,0.2677368759076674,fre_strat,5.79774022102356,500,1
0.2986111111111111,0.21423021336161668,0.2679022511592114,fre_strat,39.44460105895996,1000,0
0.2938875305623472,0.22085553721176227,0.3115060963210555,fre_strat,46.260135650634766,1500,0
0.29508993680116674,0.24393303945350628,0.36769338415150643,fre_strat,53.821840047836304,2000,0
0.29563106796116506,0.25741624898157806,0.4013116242362556,fre_strat,60.64080286026001,2500,0
0.2940320232896652,0.2493730329837345,0.40724102420061287,fre_strat,68.24371433258057,3000,1
0.31846825012118274,0.27936914875605784,0.43467937201748363,fre_strat,106.09365487098694,3500,0
0.32331555986427535,0.27969880334420527,0.44132442861510235,fre_strat,113.98096179962158,4000,0
0.32186136694134754,0.27357276340235653,0.43159516935871534,fre_strat,121.61187434196472,4500,0
0.33446437227338827,0.2787067657806912,0.42726629726346366,fre_strat,129.8156921863556,5000,0
0.33688802714493454,0.2788027166382132,0.41947979656440726,fre_strat,138.41368889808655,5500,1
0.33737275811924383,0.2745008553880055,0.41022390354435445,fre_strat,181.31340169906616,6000,0
0.3465826466311197,0.27922491902452173,0.41846187099368254,fre_strat,190.55392813682556,6500,0
0.35336888027144936,0.2811546502039699,0.4217259354696145,fre_strat,200.09374952316284,7000,0
0.35918565196316043,0.2808596168380378,0.41714845946064255,fre_strat,209.7099165916443,7500,0
0.3654871546291808,0.2791437841911405,0.41757289802423725,fre_strat,220.48879408836365,8000,1
0.3727581192438197,0.2804985235706071,0.4195532093249971,fre_strat,260.6332149505615,8500,0
0.37130392632089193,0.2740634187161082,0.41407039548320257,fre_strat,270.5931131839752,9000,0
0.3732428502181289,0.2706025309237956,0.4139828347280843,fre_strat,280.4057078361511,9500,0
0.37760542898691224,0.26980309538413544,0.41241630218078745,fre_strat,291.0329477787018,10000,0
0.37809015996122153,0.25847821878796373,0.39364613423389466,fre_strat,301.43401622772217,10500,0
0.3809985458070771,0.2522364249372644,0.3885128685045888,fre_strat,312.53342509269714,11000,0
0.38245273873000485,0.2507377987335196,0.38575919313316764,fre_strat,323.89541935920715,11500,0
0.3843916626272419,0.2480355732356344,0.3831149198708537,fre_strat,335.0033531188965,12000,0
0.38245273873000485,0.24675478295694292,0.38306722819489186,fre_strat,346.7048852443695,12500,0
0.38342220067862337,0.24565253446059626,0.3810631797735941,fre_strat,358.84473872184753,13000,0
0.3766359670382938,0.2453925915074699,0.37845254463310973,fre_strat,370.79158663749695,13500,0
0.37178865729520116,0.24450478662153488,0.3761874051114526,fre_strat,383.30906438827515,14000,0
0.3645176926805623,0.2355177797266982,0.36858568785069784,fre_strat,400.86651158332825,14500,0
0.3611245758603975,0.23523586839511187,0.37842871208590395,fre_strat,413.55146646499634,15000,0
0.35676199709161416,0.23234916122940555,0.3768660279032139,fre_strat,427.0106301307678,15500,0
0.3543383422200679,0.23234930418758962,0.3841387600711178,fre_strat,440.65539836883545,16000,0
0.34949103247697527,0.23189342586575654,0.38040468252660836,fre_strat,455.53969979286194,16500,0
0.3431895298109549,0.22085683339047846,0.3679365132414216,fre_strat,469.8701732158661,17000,0
0.3402811439650994,0.22121227752823766,0.3697233861487221,fre_strat,484.4894723892212,17500,0
0.335918565196316,0.21501773788014647,0.3655170335057168,fre_strat,499.604287147522,18000,0
0.335918565196316,0.2162643739840903,0.36934012074449585,fre_strat,514.4661245346069,18500,0
0.3354338342220068,0.2162630762058678,0.3693403152639043,fre_strat,530.5259964466095,18574,0
