accuracy,recall,precision,strategies,time_s,labeled_train_set_size,linear_training
0.5953947368421053,0.545887699295689,0.5625239975300886,,1.925502061843872,500,1
0.6864035087719298,0.6344303411456049,0.6567696557948937,,22.75092840194702,1000,0
0.694078947368421,0.6383837513503672,0.6755011637331323,,25.048705339431763,1500,0
0.6973684210526315,0.6377588925633558,0.6763489407004958,,27.744194746017456,2000,0
0.706140350877193,0.6460947534721229,0.693602940081514,,30.482969999313354,2500,0
0.7116228070175439,0.65690270634208,0.7046942142131867,,33.38640213012695,3000,1
0.7872807017543859,0.7387034007006633,0.8104386420208407,,69.66606163978577,3500,0
0.7905701754385965,0.745054258183709,0.8138768187576864,,73.14406204223633,4000,0
0.793859649122807,0.7462878572123739,0.8189793321059378,,76.56634783744812,4500,0
0.7916666666666666,0.7446128250132867,0.8191356393428444,,80.33725118637085,5000,0
0.7905701754385965,0.7416083575688455,0.8194275013381906,,84.52343082427979,5500,1
0.8037280701754386,0.7539138916039869,0.8284377519432324,,129.68568205833435,6000,0
0.8048245614035088,0.7553527405248502,0.8307461435267387,,134.12458896636963,6500,0
0.8092105263157895,0.7598836238601723,0.837015118774844,,138.43548202514648,7000,0
0.8146929824561403,0.7653139701830194,0.8432881648344901,,143.35756587982178,7500,0
0.8125,0.7619325121350539,0.8437618432385874,,148.11936593055725,8000,1
0.8168859649122807,0.7717001946921852,0.851265491255416,,208.94994688034058,8210,0
