accuracy,recall,precision,strategies,time_s,labeled_train_set_size
0.5910087719298246,0.5410050652910432,0.5544432180463953,fre_strat,2.0112736225128174,500
0.618421052631579,0.5734242886980333,0.586266271925014,fre_strat,4.533836603164673,1000
0.6502192982456141,0.6045280966963575,0.6271469718968344,fre_strat,6.901195764541626,1500
0.6820175438596491,0.6362908313954486,0.6738780249686666,fre_strat,9.463135480880737,2000
0.6754385964912281,0.6291175946480251,0.668063386758789,fre_strat,12.054429531097412,2500
0.6831140350877193,0.6458048772931789,0.6698290742526518,fre_strat,14.741175413131714,3000
0.7050438596491229,0.6602369981822788,0.6923593301241858,fre_strat,17.72106385231018,3500
0.7105263157894737,0.6742661293014691,0.7030946695929272,fre_strat,21.181110382080078,4000
0.706140350877193,0.6678391433311173,0.6967412465820131,fre_strat,24.435965299606323,4500
0.7236842105263158,0.6830590760547797,0.7211640317628145,fre_strat,27.852855920791626,5000
0.7116228070175439,0.6739445292926184,0.7229689408283876,fre_strat,31.572589874267578,5500
0.8092105263157895,0.7657029222786832,0.8449816680832726,fre_strat,81.27949953079224,6000
0.8125,0.7684426483060806,0.8480956474977759,fre_strat,85.56704664230347,6500
0.8070175438596491,0.7611294430819553,0.8449067834207579,fre_strat,89.9841673374176,7000
0.8026315789473685,0.75275463824147,0.845141375276787,fre_strat,94.83190774917603,7500
0.8026315789473685,0.7524161088760157,0.8456053564391471,fre_strat,99.53916239738464,8000
0.8015350877192983,0.7515028668668833,0.8450943837969808,fre_strat,104.57606363296509,8210
