accuracy,recall,precision,strategies,time_s,labeled_train_set_size
0.6217105263157895,0.5557146683860646,0.6027716071027012,fre_strat,2.391449213027954,500
0.6458333333333334,0.5936967615219861,0.6378145342467505,fre_strat,4.630495548248291,1000
0.6885964912280702,0.6455008541743477,0.6875269975000204,fre_strat,6.909974098205566,1500
0.7028508771929824,0.6597074199978239,0.700109291483231,fre_strat,9.304817914962769,2000
0.7105263157894737,0.6802293294354215,0.6981630301955651,fre_strat,12.302558422088623,2500
0.7149122807017544,0.6850971655180336,0.707708430215339,fre_strat,15.035444021224976,3000
0.7236842105263158,0.7031268884532216,0.7047147511854823,fre_strat,17.91521644592285,3500
0.7280701754385965,0.6929553912387998,0.7175182388055418,fre_strat,20.962461233139038,4000
0.7390350877192983,0.706878224528941,0.727646478136986,fre_strat,24.23899006843567,4500
0.7280701754385965,0.6965339252883935,0.7250239785559908,fre_strat,28.18821096420288,5000
0.7291666666666666,0.6974701758229046,0.7241813838292888,fre_strat,31.84298324584961,5500
0.7828947368421053,0.7412301848944273,0.7677418744745047,fre_strat,74.09459686279297,6000
0.7828947368421053,0.7381121566770519,0.7713711554547911,fre_strat,78.51260089874268,6500
0.7839912280701754,0.7376350722684475,0.7766759643643036,fre_strat,82.74112820625305,7000
0.7905701754385965,0.7412986563035382,0.7872866304826805,fre_strat,87.32169508934021,7500
0.7883771929824561,0.7365448849168251,0.7855631257155207,fre_strat,92.38175177574158,8000
0.7883771929824561,0.7365448849168251,0.7855631257155207,fre_strat,97.20874381065369,8210
