accuracy,recall,precision,strategies,time_s,labeled_train_set_size,linear_training
0.6096491228070176,0.552470026179481,0.5676317789415449,fre_strat,2.5202102661132812,500,1
0.6827661909989023,0.6190607327732388,0.6188718195104946,fre_strat,23.973507165908813,1000,0
0.7149122807017544,0.6468504668486872,0.6766124063823165,fre_strat,26.290756940841675,1500,0
0.7127192982456141,0.6534576420489657,0.6716038945985086,fre_strat,28.841349601745605,2000,0
0.7116228070175439,0.6426145593869732,0.6784847555811233,fre_strat,32.066744804382324,2500,0
0.7083333333333334,0.6389267850923023,0.6687662972878794,fre_strat,34.965922594070435,3000,1
0.7861842105263158,0.7355866203750521,0.7771603684530128,fre_strat,70.09093356132507,3500,0
0.7861842105263158,0.7385015629037877,0.7730113237862657,fre_strat,73.27942681312561,4000,0
0.7872807017543859,0.7404522960416176,0.7780137028405136,fre_strat,80.76635074615479,4500,0
0.7916666666666666,0.7428923675014887,0.7821617174555874,fre_strat,84.68949151039124,5000,0
0.7905701754385965,0.7405654273547488,0.7827969711806599,fre_strat,88.73277497291565,5500,1
0.8114035087719298,0.7635837260255502,0.8097236208197985,fre_strat,135.5109519958496,6000,0
0.805921052631579,0.7556729474949719,0.8075989042495616,fre_strat,139.63839507102966,6500,0
0.8037280701754386,0.746625700834822,0.8108976005315911,fre_strat,144.38123989105225,7000,0
0.8037280701754386,0.7455461309423489,0.8124201587904818,fre_strat,148.936705827713,7500,0
0.8048245614035088,0.7460794642756822,0.8140404369066655,fre_strat,153.69530987739563,8000,0
0.8048245614035088,0.7460794642756822,0.8140404369066655,fre_strat,158.94717001914978,8210,0
