accuracy,recall,precision,strategies,time_s,labeled_train_set_size,linear_training
0.6348684210526315,0.583002011214256,0.6014150043349193,,1.9013967514038086,500,1
0.6578947368421053,0.5964529963599314,0.610817523792485,,28.235289573669434,1000,0
0.6820175438596491,0.6199340986587827,0.6450224231343958,,30.605016469955444,1500,0
0.6951754385964912,0.6308411913134905,0.6622041095357734,,34.64849615097046,2000,0
0.7149122807017544,0.6483621419226753,0.6950744476307148,,37.51957178115845,2500,0
0.7083333333333334,0.6431616189113138,0.6852277962857084,,40.445966720581055,3000,1
0.7872807017543859,0.7478502564790237,0.7754159247401439,,76.13729667663574,3500,0
0.7828947368421053,0.7462141444494363,0.7685506408767937,,79.51380848884583,4000,0
0.7807017543859649,0.7386023362731668,0.7685828394674473,,83.03767514228821,4500,0
0.7817982456140351,0.7399252813701459,0.7716051953154581,,86.74892568588257,5000,0
0.7861842105263158,0.7438484879728058,0.7777901973535173,,90.84038496017456,5500,1
0.7839912280701754,0.7384759141102564,0.7762267447583205,,132.24744701385498,6000,0
0.7839912280701754,0.7399008658174389,0.7759851307180696,,136.52445912361145,6500,0
0.7872807017543859,0.7433714035642016,0.7793443610480459,,141.35540056228638,7000,0
0.7850877192982456,0.7399189798515156,0.7792874197327414,,146.12019848823547,7500,0
0.7883771929824561,0.7424632477226522,0.7843351144186034,,150.9622459411621,8000,1
0.7861842105263158,0.7424876632753592,0.7814120568967825,,213.5937693119049,8210,0
