accuracy,recall,precision,strategies,time_s,labeled_train_set_size,linear_training
0.631578947368421,0.5819132972618462,0.5826350418907233,fre_strat,2.500206470489502,500,1
0.6973684210526315,0.6691081563296517,0.6618263719789679,fre_strat,26.86928129196167,1000,0
0.6798245614035088,0.6461708946325031,0.640683667041656,fre_strat,29.08323311805725,1500,0
0.6918859649122807,0.6500879004009599,0.6511554506308213,fre_strat,31.447402000427246,2000,0
0.6995614035087719,0.6639345309961394,0.6629857730174186,fre_strat,34.36050724983215,2500,0
0.6831140350877193,0.6541419465188033,0.6388150769710009,fre_strat,37.11493921279907,3000,1
0.7554824561403509,0.7268338744056403,0.7353648934783678,fre_strat,68.35721945762634,3500,0
0.756578947368421,0.7246465240203313,0.7348594385783643,fre_strat,71.334068775177,4000,0
0.7587719298245614,0.7306194309052154,0.73598047502236,fre_strat,74.5279951095581,4500,0
0.7642543859649122,0.7346787014264633,0.7446539476384618,fre_strat,78.4385437965393,5000,0
0.7554824561403509,0.7297764782602215,0.7355911968674841,fre_strat,82.20785665512085,5500,1
0.7598684210526315,0.7321098019049322,0.7383623667159891,fre_strat,125.2243435382843,6000,0
0.7642543859649122,0.736617557274665,0.7433346116442262,fre_strat,129.37709522247314,6500,0
0.7576754385964912,0.7326261898373801,0.7355864796169997,fre_strat,134.13736987113953,7000,0
0.7609649122807017,0.7295323301882574,0.7415055070741431,fre_strat,138.5051155090332,7500,0
0.7576754385964912,0.7279323301882574,0.7372358413409981,fre_strat,143.09514141082764,8000,1
0.7883771929824561,0.7649403754713888,0.7658470662878077,fre_strat,207.90573692321777,8210,0
