accuracy,recall,precision,strategies,time_s,labeled_train_set_size,linear_training
0.5888157894736842,0.5464586849855899,0.5496034343239934,fre_strat,2.6725194454193115,500,1
0.6652030735455543,0.6378961211224456,0.6367760775950616,fre_strat,28.106980085372925,1000,0
0.6706915477497256,0.6407373710785426,0.636445723351942,fre_strat,31.311712980270386,1500,0
0.6783754116355654,0.6481040468261471,0.6520857128819658,fre_strat,34.53522610664368,2000,0
0.6750823271130626,0.6468452886271852,0.6532468966643566,fre_strat,37.120156049728394,2500,0
0.6929824561403509,0.6584718099247547,0.6745406985377226,fre_strat,40.1107976436615,3000,1
0.756578947368421,0.719675597754393,0.7434411056420027,fre_strat,76.37803030014038,3500,0
0.7532894736842105,0.7133709880624413,0.750496074383756,fre_strat,79.37643456459045,4000,0
0.7653508771929824,0.7286640938785842,0.7653454531378704,fre_strat,82.68018794059753,4500,0
0.7642543859649122,0.7265588307206894,0.7613733127186904,fre_strat,86.29413914680481,5000,0
0.7653508771929824,0.7281140634513691,0.7592817710549327,fre_strat,89.89342474937439,5500,1
0.7510964912280702,0.7267601128440295,0.7432882733559598,fre_strat,131.5869960784912,6000,0
0.7543859649122807,0.7300498692986419,0.7500702062511534,fre_strat,135.53405666351318,6500,0
0.7532894736842105,0.7284595685586011,0.7471788560676117,fre_strat,139.7183496952057,7000,0
0.7587719298245614,0.7325602209351153,0.754036321580395,fre_strat,144.59494972229004,7500,0
0.7576754385964912,0.72953132997519,0.7514034853554168,fre_strat,149.42636346817017,8000,1
0.7587719298245614,0.7301060426188681,0.7534682932578971,fre_strat,205.68346214294434,8210,0
