accuracy,recall,precision,strategies,time_s,labeled_train_set_size,linear_training
0.34125060591371786,0.1938382507678141,0.21733016734616362,fre_strat,5.847440242767334,500,1
0.2411242603550296,0.11634390256783018,0.1908320094132594,fre_strat,40.69418144226074,1000,0
0.22740524781341107,0.11119168635529113,0.20845837016278757,fre_strat,47.419591188430786,1500,0
0.22685409597673292,0.11459490289817797,0.22029151247913625,fre_strat,53.83749485015869,2000,0
0.23557925351429956,0.12166935108479256,0.22782544180542488,fre_strat,60.79130220413208,2500,0
0.2350945225399903,0.11766991482585092,0.22557843977874387,fre_strat,67.55171203613281,3000,1
0.2375181774115366,0.11873024692777309,0.2281993403858824,fre_strat,101.74884366989136,3500,0
0.24381968007755694,0.12225262013188185,0.21725679043168214,fre_strat,109.02415990829468,4000,0
0.2491517207949588,0.12273543078732922,0.21113318997467703,fre_strat,116.84388136863708,4500,0
0.25981580222976247,0.12524559750551184,0.20330977717868487,fre_strat,124.5676281452179,5000,0
0.2573921473582162,0.12402058436874913,0.2034942423508763,fre_strat,132.87306261062622,5500,1
0.2656325739214736,0.1254251127511258,0.21632420970689917,fre_strat,172.93333411216736,6000,0
0.2699951526902569,0.12565167223800144,0.21268162029781415,fre_strat,181.68279099464417,6500,0
0.27532719340765877,0.12498027516188732,0.20294160230208258,fre_strat,190.25423884391785,7000,0
0.28502181289384393,0.1250348345720544,0.20459655090842682,fre_strat,199.64335584640503,7500,0
0.28453708191953464,0.12306512645061851,0.2024196700806453,fre_strat,208.75753355026245,8000,1
0.28550654386815316,0.12167099234094167,0.20089606262525259,fre_strat,248.434561252594,8500,0
0.29035385361124577,0.12112198029142057,0.19934109414187198,fre_strat,258.17685437202454,9000,0
0.28938439166262725,0.11591764857481929,0.19557665121816548,fre_strat,268.4317719936371,9500,0
0.2956858943286476,0.11533977224346938,0.19330436280687016,fre_strat,279.04356813430786,10000,0
0.2947164323800291,0.11305904491351017,0.19054284848081204,fre_strat,289.5555737018585,10500,0
0.2922927775084828,0.1114077835518971,0.18987895581998193,fre_strat,300.826290845871,11000,0
0.29374697043141057,0.11005492908991339,0.18995620555966336,fre_strat,311.86396861076355,11500,0
0.28550654386815316,0.1076942725890481,0.1837743788402802,fre_strat,323.5581305027008,12000,0
0.27872031022782356,0.10624714993983775,0.18178924208708208,fre_strat,335.6071717739105,12500,0
0.2748424624333495,0.10491829191950636,0.1790547921123949,fre_strat,347.3646194934845,13000,0
0.2685409597673291,0.1006911747580024,0.17474275139708823,fre_strat,359.8667321205139,13500,0
0.26320891904992727,0.09839558504182612,0.1723127235025639,fre_strat,372.4665539264679,14000,0
0.2583616093068347,0.09584724891729196,0.17217906836336708,fre_strat,384.97185754776,14500,0
0.2535142995637421,0.09528394944827481,0.17708615177954196,fre_strat,398.10927152633667,15000,0
0.2501211827435773,0.09347853801554189,0.17542446158683986,fre_strat,411.6617274284363,15500,0
0.24624333494910325,0.09311672190190289,0.17358349236429946,fre_strat,424.8279514312744,16000,0
0.2433349491032477,0.09392014422514476,0.17879905858059866,fre_strat,438.70715856552124,16500,0
0.2384876393601551,0.09249516741639242,0.18008196455373576,fre_strat,452.7320330142975,17000,0
0.23315559864275326,0.08910145917225747,0.1769017963419152,fre_strat,466.5402863025665,17500,0
0.22976248182258846,0.08705998597390538,0.17168976869581423,fre_strat,481.1723647117615,18000,0
0.22636936500242366,0.08466412225999825,0.16369801190722083,fre_strat,495.98053097724915,18500,0
0.2258846340281144,0.0845712399113742,0.1639670067755298,fre_strat,510.8403842449188,18574,0
