accuracy,recall,precision,strategies,time_s,labeled_train_set_size,linear_training
0.6129385964912281,0.5661493895695351,0.5849905414323372,,1.910778284072876,500,1
0.7017543859649122,0.6375986843489716,0.6883131863231988,,25.711665391921997,1000,0
0.6896929824561403,0.6224054191691113,0.6705547451432746,,28.15578603744507,1500,0
0.7028508771929824,0.6326775186599009,0.6990927469293251,,31.473177909851074,2000,0
0.7039473684210527,0.6326520511277309,0.7094270768520603,,34.355170011520386,2500,0
0.7094298245614035,0.6399621845025905,0.7160484049214457,,37.367260217666626,3000,1
0.7763157894736842,0.7374172691005322,0.7873364419445622,,76.9220757484436,3500,0
0.7785087719298246,0.7373229022137486,0.78836974917275,,80.32665276527405,4000,0
0.7796052631578947,0.7367645548629846,0.7932101739970693,,84.0738296508789,4500,0
0.7796052631578947,0.7362751068668342,0.7919157216301571,,88.30661845207214,5000,0
0.7807017543859649,0.7368112998963248,0.7932662831791716,,92.64427447319031,5500,1
0.7839912280701754,0.741918573575027,0.7993481306092013,,142.24493217468262,6000,0
0.7828947368421053,0.7395036075886325,0.794423107276899,,146.59313869476318,6500,0
0.7828947368421053,0.7399930555847829,0.7952457202915724,,151.44747018814087,7000,0
0.7828947368421053,0.7388625819476069,0.7946672989627664,,156.72841334342957,7500,0
0.7839912280701754,0.7415444239151631,0.796484959535807,,161.55755162239075,8000,1
0.7839912280701754,0.7415444239151631,0.7976147465223096,,215.31098103523254,8210,0
