accuracy,recall,precision,strategies,time_s,labeled_train_set_size,linear_training
0.3994183228308289,0.2803183552235457,0.2887420845253882,fre_strat,5.802784442901611,500,1
0.33103108041440554,0.24283238333825038,0.3128405497183354,fre_strat,41.668537855148315,1000,0
0.33952125061064975,0.26999490808634363,0.3780552774668257,fre_strat,48.31915259361267,1500,0
0.3354368932038835,0.2739678482851223,0.4021056866085552,fre_strat,54.78659462928772,2000,0
0.3401261523532266,0.2693872251986449,0.4160842908347116,fre_strat,61.91731357574463,2500,0
0.3446437227338827,0.2684400949100104,0.4238030501364301,fre_strat,69.26088428497314,3000,1
0.32283082888996606,0.26927253421193365,0.4422606155694924,fre_strat,107.10624361038208,3500,0
0.3247697527872031,0.27046666364784305,0.4475539847073516,fre_strat,114.54111456871033,4000,0
0.332040717401842,0.28242583792513865,0.45502794381097605,fre_strat,122.53188943862915,4500,0
0.33349491032476974,0.27592303796930057,0.4501946469766281,fre_strat,130.27341985702515,5000,0
0.34512845370819195,0.28287164309841833,0.4434672615704977,fre_strat,138.58144855499268,5500,1
0.31846825012118274,0.25927874491597513,0.44752957840717944,fre_strat,179.35849142074585,6000,0
0.32331555986427535,0.25892071989060267,0.44378980812780877,fre_strat,188.31686234474182,6500,0
0.3257392147358216,0.2528701444789604,0.4262152888098074,fre_strat,197.4288568496704,7000,0
0.3388269510421716,0.2556555460479253,0.4234464980795258,fre_strat,206.32802557945251,7500,0
0.350945225399903,0.2558510678603432,0.4217490642599559,fre_strat,215.80755853652954,8000,1
0.3582161900145419,0.25753983331147323,0.4206855134608745,fre_strat,255.8885691165924,8500,0
0.36500242365487157,0.2497415095141923,0.4085543858112069,fre_strat,265.9136428833008,9000,0
0.3693650024236549,0.24562816695974998,0.40376412761856123,fre_strat,276.0720798969269,9500,0
0.37421231216674744,0.24253661224582215,0.4005823062066272,fre_strat,286.10818314552307,10000,0
0.3809985458070771,0.24091988169454703,0.39844061673679004,fre_strat,296.9432303905487,10500,0
0.3819680077556956,0.23979008431504958,0.3951706305116949,fre_strat,308.0612442493439,11000,0
0.38002908385845857,0.2352126011823344,0.384893912337059,fre_strat,318.88751101493835,11500,0
0.37809015996122153,0.23398698410754815,0.38493456685009636,fre_strat,330.39946365356445,12000,0
0.3766359670382938,0.2311307688074112,0.38131848478527447,fre_strat,342.1386353969574,12500,0
0.3732428502181289,0.22902160585174816,0.3805926809694101,fre_strat,354.32561326026917,13000,0
0.3703344643722734,0.22662524765162115,0.3783972625397429,fre_strat,366.0856502056122,13500,0
0.3616093068347067,0.22383161356650905,0.37109101229720887,fre_strat,378.6888449192047,14000,0
0.3577314590402327,0.21946869172786235,0.36564161031714687,fre_strat,391.36218190193176,14500,0
0.35627726611730487,0.2189533323283123,0.36441424265654354,fre_strat,403.9700129032135,15000,0
0.3572467280659234,0.2193019991983672,0.36190097225787604,fre_strat,417.2576107978821,15500,0
0.3456131846825012,0.2113098533143828,0.35375457312231773,fre_strat,430.8667366504669,16000,0
0.3431895298109549,0.21039106623080164,0.3578539981265721,fre_strat,444.53114438056946,16500,0
0.34173533688802715,0.20977035875548536,0.36079170721979736,fre_strat,458.25647592544556,17000,0
0.33834222006786235,0.20999531680215,0.3608049710479126,fre_strat,472.41552114486694,17500,0
0.33737275811924383,0.20762324395439205,0.35858393416487483,fre_strat,486.8909296989441,18000,0
0.3330101793504605,0.20650325813724743,0.35654291777634783,fre_strat,501.6524486541748,18500,0
0.3325254483761512,0.20649010112128535,0.3565427200400347,fre_strat,516.2696828842163,18574,0
