accuracy,recall,precision,strategies,time_s,labeled_train_set_size,linear_training
0.3538536112457586,0.21022990855476076,0.23765253600569788,fre_strat,5.455582618713379,500,1
0.2480276134122288,0.14934717026818609,0.22839536067845592,fre_strat,41.459211587905884,1000,0
0.23278370514064015,0.13457140020667963,0.24954116986999383,fre_strat,47.808303117752075,1500,0
0.22976248182258846,0.14259443733878233,0.2492833888609909,fre_strat,54.36876153945923,2000,0
0.23267086766844403,0.13993025168163253,0.24727486614340147,fre_strat,61.31703591346741,2500,0
0.23654871546291809,0.14729654331236233,0.25837688087933325,fre_strat,68.55726718902588,3000,1
0.26479146459747815,0.15839475187180313,0.27684163886317986,fre_strat,106.25333285331726,3500,0
0.2638215324927255,0.15863138969562593,0.2661471089351493,fre_strat,113.87349653244019,4000,0
0.26320891904992727,0.15420077489713843,0.26506738377811867,fre_strat,121.70326542854309,4500,0
0.2724188075618032,0.15691600678335305,0.2583154407569743,fre_strat,129.83786368370056,5000,0
0.2874454677653902,0.15973919853116642,0.2657363758171664,fre_strat,137.99440908432007,5500,1
0.260785264178381,0.1456029692321271,0.2525223265418626,fre_strat,179.4058177471161,6000,0
0.2573921473582162,0.1417908171993,0.24898288834545412,fre_strat,188.22463655471802,6500,0
0.2690256907416384,0.14158402960949001,0.24697608106410934,fre_strat,197.0227448940277,7000,0
0.2748424624333495,0.1401576475328773,0.24425063907182182,fre_strat,206.89056873321533,7500,0
0.28502181289384393,0.13391645778277822,0.2353322686035139,fre_strat,216.71315383911133,8000,1
0.30053320407174017,0.13633388391959242,0.2255268635972303,fre_strat,262.8159158229828,8500,0
0.301987396994668,0.13273160538276124,0.21526675777416396,fre_strat,273.8083407878876,9000,0
0.305865244789142,0.13258148169462214,0.2166957687122631,fre_strat,283.7676000595093,9500,0
0.3048957828405235,0.12868334003014867,0.20402913759195465,fre_strat,295.8280277252197,10000,0
0.3015026660203587,0.12626999964107788,0.2002113079048327,fre_strat,306.8417377471924,10500,0
0.301987396994668,0.12465617746594859,0.19490840442727672,fre_strat,317.4911799430847,11000,0
0.301987396994668,0.12373619347003639,0.1949722280869927,fre_strat,331.73679876327515,11500,0
0.3015026660203587,0.12291686509883486,0.1961476207831128,fre_strat,348.01120805740356,12000,0
0.29665535627726614,0.12200900350864749,0.19557772377423147,fre_strat,365.49712920188904,12500,0
0.2874454677653902,0.11966047758278124,0.19285952379455373,fre_strat,382.55949115753174,13000,0
0.28211342704798836,0.11399849847176004,0.18982523019586486,fre_strat,399.95278811454773,13500,0
0.2748424624333495,0.1068659191203336,0.18406804091473736,fre_strat,417.3752062320709,14000,0
0.2699951526902569,0.10667654492750522,0.18818228284371666,fre_strat,437.32898473739624,14500,0
0.26708676684440136,0.10380679305628765,0.18214545358867082,fre_strat,454.5609691143036,15000,0
0.26320891904992727,0.10042742154379437,0.18319725754887647,fre_strat,474.2726557254791,15500,0
0.25981580222976247,0.09983321464841692,0.18199024140189834,fre_strat,488.28390979766846,16000,0
0.2549684924866699,0.09575396453313258,0.1765905842456638,fre_strat,502.1810510158539,16500,0
0.2506059137178866,0.09487664295810185,0.17911964389592158,fre_strat,516.2528853416443,17000,0
0.24866698982064955,0.09432911696023605,0.18183866408576907,fre_strat,530.3118624687195,17500,0
0.24527387300048473,0.09259076985880803,0.17936394796439634,fre_strat,544.9756231307983,18000,0
0.2409112942317014,0.0901658697370586,0.174595104635346,fre_strat,559.9552912712097,18500,0
0.23994183228308288,0.08959555916410905,0.17638965082564068,fre_strat,574.973840713501,18574,0
