url,status_code
"https://medialib.naturalis.nl/file/id/ZMA.INS.5113804_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5146310_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5146311_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5146312_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5146313_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5146749_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5146750_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5146751_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5146752_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5146753_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148308_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148309_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148310_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148311_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148312_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148313_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148314_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148315_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148316_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148317_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148318_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148319_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148320_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148321_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148322_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148323_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148324_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148325_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148326_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148327_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148328_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148329_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148330_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148331_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148332_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5149464_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5149465_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5149466_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5149469_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5149470_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5149471_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5149472_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5149473_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5149475_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5149476_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5149477_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5149478_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5149479_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5149480_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5149482_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5149483_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5147047_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5149481_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5148307_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5149102_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5150932_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5150933_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5150934_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5150935_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5150936_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5150937_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5150938_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5150939_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5150940_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5150941_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5150942_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5150943_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5150944_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5150945_2/format/large",404
"https://medialib.naturalis.nl/file/id/ZMA.INS.5150946_2/format/large",404
